{30112,1,1,1,1,1,1,0,0,0,0,4},
{30112,2,2,1,1,0,0,0,0,0,0,5},
{30113,1,1,0,0,1,1,1,1,0,0,1},
{30113,1,1,1,1,1,1,0,0,0,0,2},
{30113,1,1,1,1,1,1,0,0,0,0,3},
{30113,1,1,0,0,1,1,1,1,0,0,4},
{30113,1,1,0,0,0,0,0,0,0,0,5},
{30114,1,1,0,0,0,0,0,0,0,0,1},
{30114,0,0,0,0,1,1,0,0,0,0,2},
{30114,0,0,0,0,1,1,0,0,0,0,3},
{30114,1,1,3,3,3,3,0,0,0,0,4},
{30114,0,0,1,1,1,1,0,0,0,0,5},
{30116,0,0,1,1,0,0,0,0,0,0,1},
{30116,1,1,0,0,0,0,0,0,0,0,2},
{30116,1,1,1,1,1,1,0,0,0,0,3},
{30116,3,3,0,0,1,1,0,0,0,0,4},
{30116,0,0,1,1,3,3,0,0,0,0,5},
{30202,1,1,3,3,1,1,1,0,0,0,1},
{30202,0,0,2,2,1,1,0,0,0,0,2},
{30202,1,1,1,1,1,1,2,2,0,0,3},
{30202,0,0,1,1,1,1,1,0,0,0,4},
{30202,1,1,1,1,1,1,1,0,0,0,5},
{30204,1,1,1,1,1,1,0,0,0,0,1},
{30204,0,0,1,1,1,1,1,0,0,0,2},
{30204,1,1,0,0,1,1,0,0,2,2,3},
{30204,0,0,2,2,1,1,1,0,0,0,4},
{30204,1,1,3,3,1,1,1,0,0,0,5},
{30206,1,1,1,1,1,1,0,0,0,0,1},
{30206,1,1,1,1,1,1,1,0,0,0,2},
{30206,2,2,1,1,1,1,1,1,0,0,3},
{30206,1,1,1,1,1,1,1,0,0,0,4},
{30206,1,1,1,1,1,1,1,0,0,0,5},
{30209,1,1,1,1,1,1,1,0,0,0,1},
{30209,1,1,1,1,1,1,0,0,0,0,2},
{30209,1,1,1,1,1,1,1,1,0,0,3},
{30209,1,1,1,1,1,1,0,0,0,0,4},
{30209,1,1,1,1,1,1,1,0,0,0,5},
{30210,1,1,1,1,1,1,0,0,0,0,1},
{30210,1,1,1,1,1,1,0,0,0,0,2},
{30210,1,1,1,1,1,1,0,0,0,0,3},
{30210,1,1,1,1,1,1,0,0,0,0,4},
{30210,1,1,1,1,1,1,1,0,0,0,5},
{30211,0,1,1,1,1,1,1,0,0,0,1},
{30211,1,1,1,1,1,1,0,0,0,0,2},
{30211,0,0,1,1,1,1,1,0,0,0,3},
{30211,1,1,1,1,1,1,2,2,1,1,4},
{30211,1,1,1,1,1,1,1,0,0,0,5},
{30212,1,1,1,1,1,1,0,0,0,0,1},
{30212,1,1,1,1,1,1,0,0,0,0,2},
{30212,3,3,1,1,1,1,2,2,0,0,3},
{30212,1,1,1,1,1,1,0,0,0,0,4},
{30212,1,1,1,1,1,1,0,0,0,0,5},
{30213,1,1,1,1,1,1,1,1,0,0,1},
{30213,1,1,1,1,1,1,0,0,0,0,2},
{30213,1,1,1,1,1,1,1,1,0,0,3},
{30213,1,1,1,1,1,1,1,0,0,0,4},
{30213,3,3,1,1,1,1,1,0,0,0,5},
{30214,1,1,1,1,1,1,1,0,0,0,1},
{30214,1,1,1,1,1,1,0,0,0,0,2},
{30214,1,1,1,1,1,1,1,1,0,0,3},
{30214,1,1,1,1,1,1,1,1,0,0,4},
{30214,1,1,1,1,1,1,1,1,0,0,5},
{30217,1,1,1,1,1,1,1,0,1,1,1},
{30217,1,1,0,0,1,1,1,1,1,1,2},
{30217,1,1,1,1,1,1,1,1,1,1,3},
{30217,2,2,1,1,1,1,0,0,0,0,4},
{30217,2,2,1,1,1,1,0,0,0,0,5},
{30218,1,1,1,1,1,1,0,0,0,0,1},
{30218,1,1,1,1,1,1,1,1,1,1,2},
{30218,1,1,1,1,1,1,1,0,0,0,3},
{30218,1,1,1,1,1,1,1,1,0,0,4},
{30218,3,3,1,1,1,1,0,0,0,0,5},
{30219,1,1,0,0,1,1,0,0,0,0,1},
{30219,3,3,1,1,1,1,0,0,0,0,2},
{30219,1,1,1,1,1,1,1,0,0,0,3},
{30219,1,1,0,0,1,1,0,0,0,0,4},
{30219,0,1,1,1,1,1,1,0,0,0,5},
{30221,1,1,1,1,1,1,0,0,0,0,1},
{30221,1,1,1,1,1,1,0,0,0,0,2},
{30221,1,1,1,1,1,1,0,0,0,0,3},
{30221,1,1,1,1,1,0,1,1,0,0,4},
{30221,3,3,0,0,1,1,0,0,0,0,5},
{30223,1,1,1,1,1,1,1,1,1,1,1},
{30223,0,0,1,1,1,1,0,0,0,0,2},
{30223,1,1,1,1,1,1,1,1,1,1,3},
{30223,1,1,1,1,1,1,0,0,0,0,4},
{30223,1,1,1,1,1,1,0,0,0,0,5},
{30302,1,1,1,1,1,1,0,0,0,0,1},
{30302,0,0,1,1,1,1,0,0,0,0,2},
{30302,1,1,1,1,1,1,1,0,0,0,3},
{30302,1,1,1,1,1,1,1,0,0,0,4},
{30302,2,2,1,1,1,1,1,0,0,0,5},
{30304,0,1,1,1,1,1,0,0,0,0,1},
{30304,1,1,1,1,1,1,0,0,0,0,2},
{30304,1,1,1,1,0,0,1,1,0,0,3},
{30304,3,3,0,0,1,1,1,0,0,0,4},
{30304,2,2,1,1,0,0,1,1,0,0,5},
{30306,1,1,1,1,1,1,0,0,0,0,1},
{30306,1,1,1,1,1,1,1,0,0,0,2},
{30306,1,0,1,1,1,1,0,0,0,0,3},
{30306,1,1,0,1,0,0,0,0,0,0,4},
{30306,1,1,1,1,1,1,1,0,0,0,5},
{30310,1,1,1,1,1,1,0,0,0,0,1},
{30310,0,0,1,1,1,1,1,1,0,0,2},
{30310,1,1,1,1,1,1,1,0,0,0,3},
{30310,1,1,1,1,1,1,0,0,0,0,4},
{30310,1,1,1,1,0,0,0,0,0,0,5},
{30311,1,1,1,1,1,1,0,0,0,0,1},
{30311,1,1,1,1,1,1,0,0,0,0,2},
{30311,1,1,1,1,1,1,0,0,0,0,3},
{30311,2,2,1,1,1,1,0,0,0,0,4},
{30311,1,1,1,1,1,1,0,0,0,0,5},
{30312,0,0,1,1,1,1,0,0,0,0,1},
{30312,1,1,1,1,1,1,1,0,0,0,2},
{30312,1,1,0,0,1,1,0,0,0,0,3},
{30312,0,0,1,1,1,1,1,1,0,0,4},
{30312,1,1,1,1,1,1,0,0,0,0,5},
{30314,1,1,1,1,1,1,0,0,0,0,1},
{30314,1,1,1,1,1,1,0,0,0,0,2},
{30314,3,3,0,0,1,1,0,0,0,0,3},
{30314,1,1,1,1,1,1,0,0,0,0,4},
{30314,0,1,1,1,1,1,0,0,0,0,5},
{30315,1,1,1,1,1,1,0,0,0,0,1},
{30315,1,1,1,1,1,1,1,1,0,0,2},
{30315,0,0,1,1,1,1,1,0,0,0,3},
{30315,2,2,3,3,1,1,1,1,1,1,4},
{30315,1,1,1,1,1,1,1,0,0,0,5},
{30317,1,1,1,1,1,1,1,0,0,0,1},
{30317,1,1,1,1,1,1,1,0,0,0,2},
{30317,1,1,1,1,1,1,0,0,0,0,3},
{30317,3,3,0,0,1,1,0,0,0,0,4},
{30317,3,3,2,2,1,1,1,0,0,0,5},
{30321,1,1,1,1,1,1,0,0,0,0,1},
{30321,1,1,1,1,1,1,0,0,0,0,2},
{30321,3,3,1,1,1,1,0,0,0,0,3},
{30321,3,3,1,1,1,1,0,0,0,0,4},
{30321,1,1,1,1,1,1,0,0,0,0,5},
{30323,1,1,1,1,1,1,0,0,0,0,1},
{30323,1,1,1,1,1,1,0,0,0,0,2},
{30323,1,1,1,1,1,1,1,0,0,0,3},
{30323,3,3,1,1,1,1,0,1,0,0,4},
{30323,1,1,1,1,3,3,0,0,0,0,5},
{30325,1,1,1,1,1,1,0,0,0,0,1},
{30325,1,1,1,1,1,1,0,0,0,0,2},
{30325,1,1,1,1,1,1,0,0,0,0,3},
{30325,3,3,1,1,1,1,0,1,0,0,4},
{30325,1,1,1,1,1,1,0,0,0,0,5},
{30327,0,0,0,0,0,0,0,0,0,0,1},
{30327,0,0,0,0,0,0,0,0,0,0,2},
{30327,0,0,0,0,0,0,0,0,0,0,3},
{30327,0,0,0,0,0,0,0,0,0,0,4},
{30327,0,0,0,0,0,0,0,0,0,0,5},
{30401,1,1,1,1,0,0,1,1,1,1,1},
{30401,1,1,1,1,1,1,1,1,0,0,2},
{30401,0,0,1,1,1,1,1,1,1,1,3},
{30401,1,1,1,1,1,1,0,0,0,0,4},
{30401,0,0,0,0,0,0,0,0,0,0,5},
{30402,1,1,1,1,1,1,1,1,1,1,1},
{30402,1,1,1,1,1,1,1,1,1,1,2},
{30402,1,1,1,1,1,1,1,1,1,1,3},
{30402,1,1,1,1,1,1,1,1,1,1,4},
{30402,1,1,1,1,1,1,1,1,1,1,5},
{30403,0,0,1,1,1,1,0,0,0,0,1},
{30403,1,1,1,1,1,1,0,0,0,0,2},
{30403,1,1,1,1,1,1,0,0,0,0,3},
{30403,1,1,1,1,1,1,0,0,0,0,4},
{30403,0,0,1,1,1,1,0,0,0,0,5},
{30404,0,0,1,1,1,1,1,0,0,0,1},
{30404,0,0,1,1,1,1,1,0,0,0,2},
{30404,2,2,0,0,1,1,1,0,0,0,3},
{30404,2,2,1,1,1,1,0,0,0,0,4},
{30404,0,0,1,1,1,1,1,0,0,0,5},
{30406,1,1,1,1,1,1,1,1,1,1,1},
{30406,1,1,1,1,1,1,1,0,0,0,2},
{30406,1,1,2,2,1,1,0,0,0,0,3},
{30406,1,1,1,1,1,1,1,0,0,0,4},
{30406,1,1,1,1,1,0,0,0,0,0,5},
{30407,1,1,1,1,1,1,1,1,1,1,1},
{30407,1,1,1,1,1,1,0,0,0,0,2},
{30407,1,1,1,1,1,1,0,0,0,0,3},
{30407,1,1,1,1,1,1,1,1,1,1,4},
{30407,1,1,1,1,1,1,0,0,0,0,5},
{30408,1,1,1,1,0,0,0,0,0,0,1},
{30408,1,1,1,1,1,1,0,0,0,0,2},
{30408,0,0,1,1,1,1,0,0,0,0,3},
{30408,1,1,1,1,1,1,0,0,0,0,4},
{30408,0,0,2,2,1,1,0,0,0,0,5},
{30409,1,1,1,1,1,1,1,1,1,1,1},
{30409,1,1,1,1,1,1,0,0,0,0,2},
{30409,1,1,1,1,1,1,0,0,0,0,3},
{30409,1,1,1,1,1,1,1,1,1,1,4},
{30409,1,1,1,1,1,1,0,0,0,0,5},
{30411,1,1,1,1,1,1,1,1,1,1,1},
{30411,1,1,1,1,1,1,0,0,0,0,2},
{30411,1,1,1,1,1,1,0,0,0,0,3},
{30411,1,1,1,1,1,1,1,1,1,1,4},
{30411,1,1,1,1,0,0,0,0,0,0,5},
{30412,0,0,0,0,1,1,0,0,0,0,1},
{30412,1,1,1,1,1,1,0,0,0,0,2},
{30412,0,0,1,1,1,1,1,1,0,0,3},
